
#  x                    y
   94.2007294       114.847672    
   94.3507309       114.953491    
   94.5007324       115.059067    
   94.6507339       115.164406    
   94.8007431       115.269501    
   94.9507446       115.374344    
   95.1007462       115.478958    
   95.2507477       115.583313    
   95.4007568       115.687416    
   95.5507584       115.791283    
   95.7007599       115.894897    
   95.8507614       115.998276    
   96.0007706       116.101402    
   96.1507721       116.204300    
   96.3007736       116.306946    
   96.4507751       116.409332    
   96.6007843       116.511490    
   96.7507858       116.613388    
   96.9007874       116.715042    
   97.0507889       116.816467    
   97.2007980       116.917648    
   97.3507996       117.018570    
   97.5008011       117.119247    
   97.6508026       117.219681    
   97.8008118       117.319870    
   97.9508133       117.419815    
   98.1008148       117.519516    
   98.2508163       117.618980    
   98.4008255       117.718193    
   98.5508270       117.817154    
   98.7008286       117.915878    
   98.8508301       118.014343    
   99.0008392       118.112579    
   99.1508408       118.210556    
   99.3008423       118.308319    
   99.4508438       118.405807    
   99.6008530       118.503052    
   99.7508545       118.600067    
   99.9008560       118.696823    
   100.050858       118.793335    
   100.200867       118.889603    
   100.350868       118.985641    
   100.500870       119.081421    
   100.650871       119.176956    
   100.800880       119.272247    
   100.950882       119.367287    
   101.100883       119.462082    
   101.250885       119.556641    
   101.400894       119.650963    
   101.550896       119.745026    
   101.700897       119.838844    
   101.850899       119.932419    
   102.000908       120.025749    
   102.150909       120.118828    
   102.300911       120.211670    
   102.450912       120.304276    
   102.600922       120.396622    
   102.750923       120.488731    
   102.900925       120.580597    
   103.050926       120.672203    
   103.200935       120.763573    
   103.350937       120.854698    
   103.500938       120.945587    
   103.650940       121.036224    
   103.800949       121.126617    
   103.950951       121.216751    
   104.100952       121.306656    
   104.250954       121.396301    
   104.400963       121.485718    
   104.550964       121.574890    
   104.700966       121.663811    
   104.850967       121.752487    
   105.000977       121.840912    
   105.150978       121.929092    
   105.300980       122.017036    
   105.450981       122.104736    
   105.600990       122.192184    
   105.750992       122.279396    
   105.900993       122.366356    
   106.050995       122.453064    
   106.201004       122.539536    
   106.351006       122.625763    
   106.501007       122.711731    
   106.651009       122.797485    
   106.801018       122.882980    
   106.951019       122.968216    
   107.101021       123.053215    
   107.251022       123.137970    
   107.401031       123.222473    
   107.551033       123.306740    
   107.701035       123.390770    
   107.851036       123.474548    
   108.001045       123.558075    
   108.151047       123.641357    
   108.301048       123.724396    
   108.451050       123.807190    
   108.601059       123.889732    
   108.751060       123.972054    
   108.901062       124.054115    
   109.051064       124.135925    
   109.201073       124.217499    
   109.351074       124.298820    
   109.501076       124.379890    
   109.651077       124.460732    
   109.801086       124.541336    
   109.951088       124.621674    
   110.101089       124.701775    
   110.251091       124.781624    
   110.401100       124.861237    
   110.551102       124.940598    
   110.701103       125.019714    
   110.851105       125.098602    
   111.001114       125.177231    
   111.151115       125.255608    
   111.301117       125.333748    
   111.451118       125.411644    
   111.601128       125.489288    
   111.751129       125.566696    
   111.901131       125.643867    
   112.051132       125.720779    
   112.201141       125.797447    
   112.351143       125.873878    
   112.501144       125.950050    
   112.651146       126.025986    
   112.801147       126.101669    
   112.951157       126.177124    
   113.101158       126.252327    
   113.251160       126.327278    
   113.401161       126.401985    
   113.551170       126.476448    
   113.701172       126.550667    
   113.851173       126.624641    
   114.001175       126.698387    
   114.151184       126.771866    
   114.301186       126.845100    
   114.451187       126.918098    
   114.601189       126.990845    
   114.751198       127.063347    
   114.901199       127.135605    
   115.051201       127.207626    
   115.201202       127.279404    
   115.351212       127.350922    
   115.501213       127.422195    
   115.651215       127.493233    
   115.801216       127.564018    
   115.951225       127.634560    
   116.101227       127.704880    
   116.251228       127.774925    
   116.401230       127.844734    
   116.551239       127.914299    
   116.701241       127.983612    
   116.851242       128.052689    
   117.001244       128.121521    
   117.151253       128.190094    
   117.301254       128.258453    
   117.451256       128.326538    
   117.601257       128.394379    
   117.751266       128.461990    
   117.901268       128.529358    
   118.051270       128.596466    
   118.201271       128.663330    
   118.351280       128.729980    
   118.501282       128.796341    
   118.651283       128.862488    
   118.801285       128.928360    
   118.951294       128.994003    
   119.101295       129.059402    
   119.251297       129.124542    
   119.401299       129.189484    
   119.551308       129.254150    
   119.701309       129.318558    
   119.851311       129.382721    
   120.001305       129.446655    
   120.151314       129.510345    
   120.301315       129.573792    
   120.451317       129.636978    
   120.601318       129.699921    
   120.751328       129.762634    
   120.901329       129.825073    
   121.051331       129.887299    
   121.201332       129.949280    
   121.351341       130.011002    
   121.501343       130.072479    
   121.651344       130.133698    
   121.801346       130.194702    
   121.951355       130.255432    
   122.101357       130.315933    
   122.251358       130.376205    
   122.401360       130.436218    
   122.551369       130.495972    
   122.701370       130.555481    
   122.851372       130.614777    
   123.001373       130.673798    
   123.151382       130.732574    
   123.301384       130.791138    
   123.451385       130.849426    
   123.601387       130.907471    
   123.751396       130.965271    
   123.901398       131.022827    
   124.051399       131.080139    
   124.201401       131.137207    
   124.351410       131.194031    
   124.501411       131.250610    
   124.651413       131.306946    
   124.801414       131.363037    
   124.951424       131.418884    
   125.101425       131.474472    
   125.251427       131.529816    
   125.401428       131.584961    
   125.551437       131.639801    
   125.701439       131.694427    
   125.851440       131.748810    
   126.001442       131.802917    
   126.151451       131.856812    
   126.301453       131.910446    
   126.451454       131.963852    
   126.601456       132.016998    
   126.751465       132.069901    
   126.901466       132.122559    
   127.051468       132.174973    
   127.201469       132.227127    
   127.351479       132.279053    
